WKT,Fire_Station_ID_Hazus,Facility_Name,Address,City,ZIP_Code,Contact_Person,Telephone_Number,Year_Facility_was_Built,Facility_Replacement_Cost_Thousands,Comment,GlobalID,Shape_X,Shape_Y
"POINT (-85.5731159132935 39.7348598008009)",IN793164,Carthage Fire Dept,208 S Main St,Carthage,46115-0000, , ,,300, ,{E3049FD3-01F1-46DC-9041-87435E1BF4FD},-85.5731159132935,39.7348598008009
"POINT (-85.453926781538 39.6084995571625)",IN793165,Rushville Fire House,215 Washington St,Rushville,46173-1775, , ,,618, ,{76F4FC70-E8F3-4A90-A3AE-16309570C2FA},-85.453926781538,39.6084995571625
"POINT (-85.4443367918088 39.6072895289008)",IN793166,Posey Township Fire,131 E 1st Street,Rushville, , , ,1996,500, ,{12B8C847-B8D5-49FB-B02E-A653C6A7E89A},-85.4443367918088,39.6072895289008
"POINT (-85.4125261144731 39.7292194005065)",IN793167,Raliegh Fire Department # 2,1744 E 800 N,Rushville, , , ,,200, ,{C31229B6-1544-470B-BD60-2A515AF3BC2B},-85.4125261144731,39.7292194005065
"POINT (-85.467926412617 39.6702895858171)",IN793168,Raliegh Fire Department # 3,1010 W 400 N,Rushville, , , ,,100, ,{5D2D75E8-80AE-4BAA-90A4-E26FD89A1317},-85.467926412617,39.6702895858171
"POINT (-85.6175266875546 39.5711395765087)",IN793169,Manilla Fire Department,9234 W SR 44,Manilla, , , ,2004,600, ,{5F3EF1F3-A1EA-4760-A911-AFA1AC20B2D4},-85.6175266875546,39.5711395765087
"POINT (-86.6050176383936 41.0507585009923)",IN793170,Winamac Fire Dept,120 W Main St.,Winamac,46996-1208, , ,1982,543, ,{553909EF-F875-4D03-8BB6-B55DE4DC2892},-86.6050176383936,41.0507585009923
"POINT (-86.8879277891243 41.080838533195)",IN793171,Medaryville Fire Dept,422 E Main St.,Medaryville,47957-0000, , ,1960,618, ,{775586D4-C80F-4E14-B6ED-B9D25F61A4CB},-86.8879277891243,41.080838533195
"POINT (-86.4783178329811 41.155728484784)",IN793172,Monterey Fire Dept,6393 E Washington St.,Monterey,46960-0000, , ,1999,175, ,{7C73CAFF-5510-4187-8372-33EE3BA20878},-86.4783178329811,41.155728484784
"POINT (-86.5559274730572 40.9728084112661)",IN793173,Star City Fire Dept,5784 S Judson St.,Star City,46985, , ,1962,155, ,{1D95CA4E-9AD7-4A39-9BEA-16053B644652},-86.5559274730572,40.9728084112661
"POINT (-86.8810374971697 40.9853384777455)",IN793174,Francesville Fire Dept,122 E Montgomery St.,Francesville,47946, , ,2000,582, ,{31A56144-127B-467C-806A-6BA72944CC72},-86.8810374971697,40.9853384777455
"POINT (-87.379221855928 39.252668174996)",IN793176,Farmersburg Fire House,104 E Heap St,Farmersburg,47850-0000, , ,,618, ,{61D72499-735D-4C64-9B91-41CDCB6DC879},-87.379221855928,39.252668174996
"POINT (-87.4085616147124 39.0957780821849)",IN793177,Sullivan Fire Dept,32 N Court St,Sullivan,47882-1508, , ,,618, ,{D6E24EE8-A1B1-4ADA-AAA3-46D14CDF88AF},-87.4085616147124,39.0957780821849
"POINT (-87.3964117379187 39.1777981249282)",IN793178,Curry Township Fire Dept,7 S Poplar St,Shelburn,47879-1625, , ,,618, ,{567BF399-0659-4018-9166-1BC77B1A921D},-87.3964117379187,39.1777981249282
"POINT (-87.2518608339941 38.967478062022)",IN793179,Jefferson Township Volunteer  Fire Dept,8395 E Pleasant Maple St,Carlisle,47838-8037, , ,,618, ,{A0FC20C8-C61F-45A9-B21D-E6B21E59A57F},-87.2518608339941,38.967478062022
"POINT (-87.4028512555988 38.9611779711679)",IN793180,Carlisle Haddon Volunteer Fire Dept,W SR 58 & Alexander,Carlisle,47838-0348, ,812-398-4041,,773, ,{723940AA-D23E-4F18-AA2A-935FCE7F4180},-87.4028512555988,38.9611779711679
"POINT (-87.5542518403817 39.1201679538129)",IN793181,Turman Township Volunteer Fire Dept,2442 N SR 63,Graysville,47852, , ,,773, ,{FF832B3B-FBEF-40A3-BCDE-9E6F0C18D68A},-87.5542518403817,39.1201679538129
"POINT (-87.5683417227165 39.0571879197785)",IN793182,Gill Township Volunteer Fire Dept. #1,2003 S. 2nd Street,Merom,47861, ,812-356-4067,,773, ,{4C831F20-4494-408B-8CB7-AEA06A3A781E},-87.5683417227165,39.0571879197785
"POINT (-87.4714117032637 39.0428980253526)",IN793183,Gill Township Volunteer FIre Dept. #2,2871 S. Lebanon Main St.,Sullivan,47882, ,812-356-4036,,773, ,{FEC787F9-903B-4A69-BCB3-58E53250ACCE},-87.4714117032637,39.0428980253526
"POINT (-86.038996172003 40.2822890684922)",IN793186,Tipton Fire Dept,227 E Jefferson St,Tipton,46072-1911, , ,,618, ,{CD593AB2-4EFA-442B-8E28-8747DB3160AD},-86.038996172003,40.2822890684922
"POINT (-86.0866563815287 40.3785489116669)",IN793187,Sharpsville Fire Dept,158 W Vine,Sharpsville,46068-0000, , ,1965,975, ,{01875F11-739F-4228-A1B7-B42775C680BF},-86.0866563815287,40.3785489116669
"POINT (-86.0500962023233 40.2959490357143)",IN793188,Cicero Township Fire Department,750 Development Dr.,Tipton, , , ,,773, ,{54B83046-97AD-4FD3-BB83-88367C92FF7B},-86.0500962023233,40.2959490357143
"POINT (-86.2294261617049 40.2852387270256)",IN793189,Kempton Fire,103 W College,Kempton, , , ,,773, ,{8660C2B4-E570-4F24-98C3-FADD608D7D8F},-86.2294261617049,40.2852387270256
"POINT (-85.949366194611 40.2835491371729)",IN793190,Madison Township Fire,3398 E 150 S,Hobbs, , , ,,773, ,{AA11C602-A512-443A-9D3D-8D901566DA58},-85.949366194611,40.2835491371729
"POINT (-86.0695666558986 40.7500089686585)",IN793191,Peru Fire Department #1,85 West Canal,Peru,46970-2102, , ,,1000, ,{AB34BC42-1F7F-4BD7-BF0B-71E626F2EAB9},-86.0695666558986,40.7500089686585
"POINT (-86.0744268948995 40.8661183667883)",IN793192,Denver Volunteer Fire Department,500 E Harrison St,Denver, , , ,,478,No address location in question1-23,{69711D46-9755-4D81-BA9A-90755764E3B7},-86.0744268948995,40.8661183667883
"POINT (-86.0529269356053 40.890168394203)",IN793193,Mexico # 1 Vol.,2264 West Main Truck Bays,Mexico, , , ,,239,No address location in question,{0B5D422D-87FB-4DD4-8918-C764F5F191B2},-86.0529269356053,40.890168394203
"POINT (-85.8655465110465 40.5776890092337)",IN793194,Converse Volunteer Fire Dept,707 East Marion Street,Converse, , , ,,100,No address location in question 1-23,{E745955D-CB5D-44FA-A19B-EC4534A428A4},-85.8655465110465,40.5776890092337
"POINT (-85.9659066175073 40.6127289687849)",IN793195,Amboy Volunteer Fire Co.,216 North Main Street,Amboy, , , ,,500, ,{6C85CD3D-F57A-404D-9B19-595A8755D90C},-85.9659066175073,40.6127289687849
"POINT (-86.1284371098434 40.9585173550618)",IN793196,Macy Volunteer Fire Depat.,190 North Columbia Street,Macy, , , ,,70, ,{4FDF3DB5-8E75-4460-805A-ACFDA9A1AB15},-86.1284371098434,40.9585173550618
"POINT (-86.0556869330621 40.8883883824074)",IN793197,Mexico # 2 Vol.,2271 West Main Office,Mexico, , , ,,194, ,{825E4100-5B68-4012-8BC2-AA1950C8FFFC},-86.0556869330621,40.8883883824074
"POINT (-86.0607766814816 40.7637789147032)",IN793198,Peru Fire Department # 2,352 East Washington St.,Peru, , , ,,56, ,{808A6316-2997-495A-98B8-84DF6C515EA8},-86.0607766814816,40.7637789147032
"POINT (-86.104686657404 40.6610588874478)",IN793199,Pipe Creek Vol.,339 West Pearl St.,Bunker Hill, , , ,,350, ,{7A126E03-46B6-4441-9759-B12E6615BA42},-86.104686657404,40.6610588874478
"POINT (-86.6016508909606 39.2195406302277)",IN793200,Ellettsville Fire Dept -Station 7,5080 W SR 46,Ellettsville,47429-1812, , ,,618, ,{7B477314-1300-49B9-8CE7-DE834364A870},-86.6016508909606,39.2195406302277
"POINT (-86.6106807927261 39.1463006012915)",IN793201,Van Buren Twp Fire Dept - Station 9,2130 S Kirby Rd,Bloomington,47403-9235, , ,,618, ,{F472C8D1-5A42-4DA8-8D80-D520ED04D759},-86.6106807927261,39.1463006012915
"POINT (-86.5309007704794 39.1653205528337)",IN793202,Bloomington Fire Dept,300 E 4th St,Bloomington,47408-3505, , ,,618, ,{48CC13C5-F64B-4C79-BF99-1134F107977B},-86.5309007704794,39.1653205528337
"POINT (-86.5170908389212 39.2240705677715)",IN793203,Bloomington Twp Fire Dept - Station 5,5081 N Old State Road 37,Bloomington,47408-9240, , ,,618, ,{2CF08BFE-2EA8-42D7-B384-E1381F529EF8},-86.5170908389212,39.2240705677715
"POINT (-86.4257606766936 39.230360491172)",IN793204,Benton Township Volunteer Fire,7606 E State Road 45,Unionville,47468-9748, , ,,618, ,{042B5F2D-4F21-4993-B4E8-0DF071DF0AEA},-86.4257606766936,39.230360491172
"POINT (-86.6480306866274 39.2996692138502)",IN793205,Stinesville Fire Dept,7951 W Main St,Stinesville,47464-0000, , ,,618, ,{47770750-94D3-46C7-B4CE-36B6B196555D},-86.6480306866274,39.2996692138502
"POINT (-86.5215005881572 39.0311304870891)",IN793206,Perry-Clear Creek Fire Dept - Station 21,9094 S Strain Ridge Rd,Bloomington,47401-8413, , ,,618, ,{E4AA2992-7A4B-4B6A-AC57-293A7B03627C},-86.5215005881572,39.0311304870891
"POINT (-86.5065307548829 39.1645605342942)",IN793207,Bloomington Fire Dept - Station 4,2201 E 3rd St.,Bloomington,47404, , ,,618, ,{7BC70EB9-4AA2-481D-B749-06EBED25777C},-86.5065307548829,39.1645605342942
"POINT (-86.523430779566 39.1753805511425)",IN793208,Bloomington Fire Dept - Station 3,900 N Woodlawn,Bloomington,47408, , ,,618, ,{C5382BC7-8063-4A49-A319-63BF7663F832},-86.523430779566,39.1753805511425
"POINT (-86.5696907949966 39.1653805811453)",IN793209,Bloomington Fire Dept - Station 2,209 S Fairfield Drive,Bloomington,47403, , ,,618, ,{C1CF39E2-BD93-4DB6-9A97-FBC84BB8498A},-86.5696907949966,39.1653805811453
"POINT (-86.5264407421673 39.1454605404256)",IN793210,Bloomington Fire Dept - Station 5,1987 S Henderson St,Bloomington,47401, , ,,618, ,{33CE57D9-9382-4533-9FFE-701821F94DF1},-86.5264407421673,39.1454605404256
"POINT (-86.5282407118828 39.1224905313931)",IN793211,Perry-Clear Creek Fire Dept - Station 11,3953 S Kennedy Drive,Bloomington,47403, , ,,618, ,{8552B390-911D-423E-87A6-ED34CCC60978},-86.5282407118828,39.1224905313931
"POINT (-86.6653107426509 39.0895306091413)",IN793212,Van Buren Twp Fire Dept - Station 19,9019 W Hinds Road,Bloomington,47403, , ,,618, ,{1C1B2145-5272-4B64-99DF-AAEFA2EAC588},-86.6653107426509,39.0895306091413
"POINT (-86.580370814892 39.1750005931149)",IN793213,Ellettsville Fire Dept - Station 8,900 N Curry,Bloomington,47404, , ,,618, ,{311D6463-8054-4939-8D55-1CA62673D198},-86.580370814892,39.1750005931149
"POINT (-86.5568907999824 39.1746405757147)",IN793214,Bloomington Twp Fire Dept - Station 15,2111 N Vernal Pike,Bloomington,47404, , ,,618, ,{CB57F3D5-96B5-4844-B017-4D4BF5085712},-86.5568907999824,39.1746405757147
"POINT (-86.609980654983 39.0488605514369)",IN793215,Indian Creek Twp Fire Dept,8019 S Rockport Road,Bloomington, , , ,,618, ,{30FC0F0E-D7A3-426B-B3E3-CC697A3683B6},-86.609980654983,39.0488605514369
"POINT (-86.3753487486022 39.6121293992233)",IN793217,Mooresville Fire Station 1,26 S Indiana St,Mooresville,46158-1629, , ,,618, ,{3C1F5DFE-4EB4-4FC2-9414-78470106ADCC},-86.3753487486022,39.6121293992233
"POINT (-86.2572684165154 39.3737881799904)",IN793220,Morgantown Fire Station 1,269 Highland St,Morgantown,46160-9724, ,(812) 597-1120,2001,618, ,{13C4AFA1-AF6C-49B8-9A46-13153140CB63},-86.2572684165154,39.3737881799904
"POINT (-86.5621706371775 39.3949492807096)",IN793227,Paragon Fire Station 17,101 E Union Rd,Martinsville,46151-0000, ,(765) 537-9304,,618, ,{F9EF1BB8-6412-4074-9AC8-01EC3A9F9606},-86.5621706371775,39.3949492807096
"POINT (-86.7678109723746 39.2856189276497)",IN793241,Owen Valley Fire Dept,401 Walnut St,Spencer,47460-1643, , ,,1200, ,{3BA9CCE4-A4A0-4456-A9B4-0EA23C67F857},-86.7678109723746,39.2856189276497
"POINT (-86.739600966683 39.2085707297134)",IN793242,Clay Township Fire CO,5663 ST HWY 43,Spencer,47460-9801, , ,,800, ,{C869377B-9F75-435B-89C7-07EA15AFD2F3},-86.739600966683,39.2085707297134
"POINT (-86.8711910086656 39.2066507811085)",IN793243,Freedom Fire Dept,S R 67,Freedom,47431-0000, , ,,850,Franklin Twp Station 3,{2701C377-7123-4687-9995-D2B6040C399F},-86.8711910086656,39.2066507811085
"POINT (-86.8180912633406 39.4283390599835)",IN793244,Cataract Station 11,9582 High Ridge Trl,Spencer,47460, , ,,700,Address conflict with county info sheet,{7A1BB780-D3BE-4093-86C5-0D9984B379BB},-86.8180912633406,39.4283390599835
"POINT (-86.9530112101494 39.3114187840295)",IN793246,Patricksburg  Station 7,10058 Marion St,Particksburg,47455, , ,,773, ,{108F19E7-940E-4773-9059-29828E1C2275},-86.9530112101494,39.3114187840295
"POINT (-87.0450211676882 39.2308985915667)",IN793247,Coal City Station 1,4212 ST HWY 157,Coal City,47427, , ,,773, ,{9880BBB7-411F-40A1-A035-D900F489C998},-87.0450211676882,39.2308985915667
"POINT (-86.6676008445105 39.3540491683168)",IN793248,W. H. M. Twp Station 18,<Add street address>,Gosport,47433, , ,,773, ,{52514027-DC88-4E4D-AF78-B7620996A957},-86.6676008445105,39.3540491683168
"POINT (-87.2151495258334 38.3809877555492)",IN793250,Winslow Volunteer Fire Dept,100 N Walnut St,Winslow,47598-0000, , ,,618,"Changed Address,Updated cont,Ph & Yr Blt",{847F873F-C5E3-41BC-AFE6-25CB5C91D3B3},-87.2151495258334,38.3809877555492
"POINT (-87.2236995651162 38.3994677433722)",IN793252,North Patoka Township  Fire Dept # 1,2840 E CR 150 S,Winslow,47598, , ,,773, ,{F1DD6E5D-E68D-4E54-9884-CDE6F43093D8},-87.2236995651162,38.3994677433722
"POINT (-87.2844097593414 38.4900176662188)",IN793255,Petersburg FD Station # 2,307 E Cherry St,Petersburg,47567, , ,1991,773,Added,{266F3812-AC23-473B-A6CA-403823E7F01A},-87.2844097593414,38.4900176662188
"POINT (-87.0513788410143 41.4924685395969)",IN793257,Valparaiso Fire Department #2,2605 Cumberland Dr,Valparaiso,46383-2504, ,(219)462-8325,,618, ,{84BABCBC-EEE7-418C-A7EE-56FCE9E6D1E4},-87.0513788410143,41.4924685395969
"POINT (-87.1149686508907 41.4665085201954)",IN793266,Valparaiso Fire Department #3,222 N 250 W,Valparaiso,46383, ,(219)462-8325,,773, ,{D9B4B84A-36B1-4AAF-B91B-C9D058FB798E},-87.1149686508907,41.4665085201954
"POINT (-87.2012080806261 41.3197585422676)",IN793270,Hebron Fire Department,109 N Washington St,Hebron,46341, ,(219)996-2550,,773, ,{B0A1667E-EC49-4734-B357-6B50BFDD7F79},-87.2012080806261,41.3197585422676
"POINT (-87.0766788166314 41.5770084629206)",IN793282,Porter County Fire Investigative Strike,983 N 50 W,Chesterton,46304, , ,,773, ,{0A9C9CA6-F4C8-4039-936C-7D2CC8EF20F2},-87.0766788166314,41.5770084629206
"POINT (-86.2736886962071 41.523718468321)",IN793283,Lakeville City Fire Dept,117 S Main St,Lakeville,46536-0000, , ,,618, ,{EE1EB8B7-98A6-4EA2-995B-AD77EC93881A},-86.2736886962071,41.523718468321
"POINT (-86.1391793376705 41.7438298267988)",IN793284,Harris Twp Fire Dept,13981 State Road 23,Granger,46530-7596, , ,,618, ,{2C410991-C9F9-4C3B-867B-8A2282B61462},-86.1391793376705,41.7438298267988
"POINT (-86.1328284249427 41.6801595129854)",IN793285,Penn Township Fire Dept,13750 Mckinley Hwy,Mishawaka,46545-7473, , ,,618, ,{B0D80844-B242-4E3C-A097-F77D27EA94E6},-86.1328284249427,41.6801595129854
"POINT (-86.2318894894274 41.7227897671196)",IN793286,Clay Fire Station # 1,18776 Cleveland Rd,South Bend,46637-4554, , ,,618, ,{2DC311F3-DAD9-4E99-88FB-830DFAC464C6},-86.2318894894274,41.7227897671196
"POINT (-86.2243294263948 41.7457497495972)",IN793287,Clay Fire Station # 2,18355 Auten Rd,South Bend,46637-2608, , ,,618, ,{502675A0-C6D2-43FF-8409-520DC1601B52},-86.2243294263948,41.7457497495972
"POINT (-86.2529186792055 41.6085488987197)",IN793288,South West Fire Dept,19971 Kern Rd,South Bend,46614-5735, , ,,618, ,{8B68AB47-8537-4FBA-8F56-CC1B1D5B370B},-86.2529186792055,41.6085488987197
"POINT (-86.1412284290345 41.6627994177811)",IN793289,Mishawaka Fire Station #4,2319 Lincoln Way E,Mishawaka,46544-3314, , ,,618, ,{06E09E92-60CA-4E66-A47F-614B6EB3A7CF},-86.1412284290345,41.6627994177811
"POINT (-86.1810785160698 41.6814894378576)",IN793290,Mishawaka Fire Station #2,2332 N Main St,Mishawaka,46545-3316, , ,,618, ,{D3A53081-7810-4CD3-91D9-A607F794CCF7},-86.1810785160698,41.6814894378576
"POINT (-86.1813894672764 41.7090498203182)",IN793291,Mishawaka Fire Station,333 E Douglas Rd,Mishawaka,46545-1431, , ,,618, ,{C64016C8-CE19-47B4-A331-4524832101BA},-86.1813894672764,41.7090498203182
"POINT (-86.4836183878185 41.466759005423)",IN793292,Walkerton Fire Dept,402 Michigan St,Walkerton,46574-1114, , ,,618, ,{B0D3D2F6-8D60-4C78-BABC-170437B161CF},-86.4836183878185,41.466759005423
"POINT (-86.2962994176631 41.7403697825567)",IN793293,Clay Fire Station # 3,51775 Portage Rd,South Bend,46628-9631, , ,,618, ,{FC0016D6-54B3-40C4-B3E5-25815B3FCC98},-86.2962994176631,41.7403697825567
"POINT (-86.3807794584461 41.6960599050732)",IN793294,Warren Twp Fire Dept,54837 Quince Rd,South Bend,46628-4586, , ,,618, ,{0306CD74-FDB8-4428-B306-482C9207553B},-86.3807794584461,41.6960599050732
"POINT (-86.1723284918991 41.6604093467127)",IN793295,Mishawaka Fire Station #1,600 E 3rd St,Mishawaka,46544-2241, , ,,618, ,{AD11EC9D-CE52-48C0-8509-6BFB2C99FB54},-86.1723284918991,41.6604093467127
"POINT (-86.0772582993188 41.6649195474239)",IN793296,Osceola Fire Dept,620 W Rogers St,Osceola,46561-2211, , ,,618, ,{EEDB1B42-86BB-4264-BE3C-4BE26A84BF17},-86.0772582993188,41.6649195474239
"POINT (-86.2592686549901 41.6654592317594)",IN793297,South Bend Fire Dept,701 W Sample St # B,South Bend,46601-2891, , ,,618, ,{B85FB336-128D-4AE2-8337-3666DFF79739},-86.2592686549901,41.6654592317594
"POINT (-86.2260186068166 41.6499091852744)",IN793298,South Bend Fire Dept. Station #8,2402 Twykenham Dr.,South Bend,46614, , ,,773, ,{3CE4675D-37F1-40F0-AB8B-E57341455CFF},-86.2260186068166,41.6499091852744
"POINT (-86.1766684997941 41.6555793144164)",IN793299,Mishawaka Fire Dept. Station,600 Union St.,Mishawaka,46544, , ,,773, ,{517045CD-D813-4090-9ED0-207B452F9B31},-86.1766684997941,41.6555793144164
"POINT (-86.1098493082936 41.7431098530956)",IN793300,Harris Twp. Fire Dept. #1,12481 Anderson,Granger,46350, , ,,773, ,{278D5E6A-5C8B-430F-BA6C-A0F5529EF380},-86.1098493082936,41.7431098530956
"POINT (-86.1561484378214 41.6220291919174)",IN793301,Penn Twp. Fire Dept # 1,14940 Jackson Road,Mishawaka,46544, , ,,773, ,{BBDA2BE0-A185-4374-A400-DC3E1779DAD2},-86.1561484378214,41.6220291919174
"POINT (-86.0737682429922 41.6300794149786)",IN793302,Penn Twp. Fire Dept # 3,10701 Ireland Road,Mishawaka,46544, , ,,773, ,{AD4C688C-324F-4440-9561-E5069925A21D},-86.0737682429922,41.6300794149786
"POINT (-86.5075193351171 41.7062400205233)",IN793303,New Carlisle Fire Dept.,210 Michigan,New Carlisle,46552, , ,,773, ,{3A2849AD-AAE5-4F86-86FE-363D01BBC1EC},-86.5075193351171,41.7062400205233
"POINT (-86.426468551596 41.5345289486154)",IN793304,North Liberty Fire,112 S. State Street,North Liberty,46554, , ,,773, ,{A5300A3F-809E-40FD-8D74-42635E2FBD7C},-86.426468551596,41.5345289486154
"POINT (-86.3275295021876 41.6968898542633)",IN793305,German Twp. Sta. 2,23747 Keller Road,South Bend,46628, , ,,773, ,{5401E5EE-8744-4C5B-9E82-1BC287E7DFE3},-86.3275295021876,41.6968898542633
"POINT (-86.324388678375 41.6787393182453)",IN793306,Portage Twp. Fire,23626 Fillmore,South Bend,46619, , ,,773, ,{07ECCC25-FBD4-4522-9C11-628748128689},-86.324388678375,41.6787393182453
"POINT (-86.4017386659402 41.6308491815941)",IN793307,Warren Twp. Fire,59330 Crumstown Hwy.,South Bend,46619, , ,,773, ,{2C23D368-5676-466D-9B8E-FD6228AAF7A0},-86.4017386659402,41.6308491815941
"POINT (-86.1696884373072 41.530838705149)",IN793308,Madison Twp. Fire,66341 SR 331,Wyatt,46595, , ,,773, ,{3CDB3137-C875-40A1-BF45-6B5A369D8062},-86.1696884373072,41.530838705149
"POINT (-86.2501886440294 41.6815993221057)",IN793309,South Bend Fire Dept. Station #2,110 E. Marion St.,South Bend,46601, , ,,773, ,{A0F984FD-EABC-4BDA-9DBC-7F12AC3BC6C1},-86.2501886440294,41.6815993221057
"POINT (-86.2704195526394 41.696439800552)",IN793310,South Bend Fire Dept. Station #7,1616 Portage Ave.,South Bend,46616, , ,,773, ,{F7BDA4C4-2BA1-4B3B-BD17-1BB23F68CF69},-86.2704195526394,41.696439800552
"POINT (-86.2205485901759 41.6804293650031)",IN793311,South Bend Fire Dept. Station #3,1805 McKinley Ave.,South Bend,46617, , ,,773, ,{6B16C3C6-24B7-42EC-B7F2-B202764D1629},-86.2205485901759,41.6804293650031
"POINT (-86.282808659674 41.6786993110834)",IN793312,South Bend Fire Dept. Station #4,220 N. Olive St.,South Bend,46628, , ,,773, ,{A8502281-B29F-4BAD-A03C-E8E1162DDEC6},-86.282808659674,41.6786993110834
"POINT (-86.3071186704561 41.6715492799286)",IN793313,South Bend Fire Dept. Station #6,4302 W. Western AVe.,South Bend,46619, , ,,773, ,{2A948557-EEC9-4001-B410-DD6B740CB63E},-86.3071186704561,41.6715492799286
"POINT (-86.2824486653707 41.6489591538669)",IN793314,South Bend Fire Dept. Station #5,2221 Prairie Ave.,South Bend,46614, , ,,773, ,{F4C2D6EF-8EF3-4705-9A88-1AA90F5A0314},-86.2824486653707,41.6489591538669
"POINT (-86.2107685717644 41.6655393015319)",IN793315,South Bend Fire Dept. Station #9,2520 Mishawaka Ave.,South Bend,46615, , ,,773, ,{5733AFFA-57C9-4916-920D-3A930CDC0B7C},-86.2107685717644,41.6655393015319
"POINT (-86.25394866949 41.6285990161409)",IN793316,South Bend Fire Dept. Station #10,308 W. Ireland Rd.,South Bend,46614, , ,,773, ,{77D962DC-0D57-43CC-9CC6-88DE522AA5EC},-86.25394866949,41.6285990161409
"POINT (-86.2897794657826 41.7240397923589)",IN793317,South Bend Fire Dept. Station #11,3505 N. Bendix Dr.,South Bend,46628, , ,,773, ,{CBCDE382-8D0A-4BE9-A8E8-26F1038B5131},-86.2897794657826,41.7240397923589
"POINT (-85.7966852394881 39.504968674807)",IN793319,Shelbyville Fire Dept Sta 3,1350 W Mckay Rd,Shelbyville,46176-3291, , ,,5500, ,{0E7AD941-8FA8-47A5-94A8-9E5A19ED4FD9},-85.7966852394881,39.504968674807
"POINT (-85.7784957583616 39.5231989690262)",IN793320,Shelbyville Fire Dept Sta. 1,40 W Broadway St,Shelbyville,46176-1256, , ,,9500, ,{BEFDB381-4137-4259-B7D6-17A668CC0FE2},-85.7784957583616,39.5231989690262
"POINT (-85.7636461674218 39.5216291034825)",IN793321,Shelbyville Fire Dept Sta 2,715 E Michigan Rd,Shelbyville,46176-0000, , ,,6200, ,{9632DECA-AE84-4187-9A39-36DA83453EEF},-85.7636461674218,39.5216291034825
"POINT (-85.6968460321495 39.6727798189296)",IN793322,Morristown Vol. Fire Department,231 E Main St,Morristown,46161, , ,,2600, ,{CCE71868-99EF-4A44-ACC1-A764C6B2AB1B},-85.6968460321495,39.6727798189296
"POINT (-85.830875773942 39.3641784704891)",IN793323,Flat Rock Vol. Fire Department,2785 W SR 252,Flat Rock,47234, , ,,1200, ,{CFF5366F-3BDE-40D5-BA44-C7EEE967B65B},-85.830875773942,39.3641784704891
"POINT (-85.8826435596079 39.4417178721631)",IN793324,Marietta Vol. Fire Department,5371 W Marietta Railroad St,Marietta,46176, , ,,1500, ,{49657473-ED64-44F4-8FC3-CC190A4B9D91},-85.8826435596079,39.4417178721631
"POINT (-85.8622740102024 39.5865088023338)",IN793325,Fairland Vol. Fire Department,105 Walnut St,Fairland,46126, , ,,2600, ,{EEF6374A-9E9B-4100-A273-93828289C548},-85.8622740102024,39.5865088023338
"POINT (-85.9115138076938 39.6432192124563)",IN793326,Moral Township Vol. Fire Department,8333 Frontage Rd,Fairland,46126, , ,,3400, ,{B4B582F7-6142-4902-9FB1-1AB24D6E02BF},-85.9115138076938,39.6432192124563
"POINT (-85.7793556122134 39.6937399251482)",IN793327,Fountaintown Vol. Fire Department,141 E Brookville Rd,Fountaintown,46130, , ,,2400, ,{59BA4A00-17A4-4ED0-BDA1-A813AF979F6F},-85.7793556122134,39.6937399251482
"POINT (-86.6245282138188 41.2986587979454)",IN793328,Knox Center Twp. Fire,101 W Washington St (North Station),Knox,46534-1155, ,574-772-4141,1952,618,Updated,{0BE9080A-40BC-4B4D-AE43-254BF2A28F04},-86.6245282138188,41.2986587979454
"POINT (-86.5820883319706 41.3810689286279)",IN793329,Hamlet Fire,3 N Starke St,Hamlet,46532, ,574-867-2221,1950,773,Added,{1286A5E2-8628-4E3D-8D0D-A80830980DFB},-86.5820883319706,41.3810689286279
"POINT (-86.4889183043455 41.4151889515689)",IN793330,Koontz Lake Fire,7784 N SR 23,Walkerton,46574, ,574-586-2288,1967,773,Added,{3AD348B4-FDC8-4D75-B2E9-9B8CBD575ABA},-86.4889183043455,41.4151889515689
"POINT (-86.7753481154715 41.2156686785083)",IN793331,North Judson Fire,58 Main St.,North Judson,46364, ,574-772-7188,,773,Added,{9A06D1C0-3213-4DDE-90B2-D01E6D3F689A},-86.7753481154715,41.2156686785083
"POINT (-86.8905581920094 41.1989686084222)",IN793332,San Pierre Fire,102 N Fisher St,San Pierre,46374, ,219-828-5843,1975,773,Added,{0C5F56BE-FE21-4678-989B-296F267DA5DB},-86.8905581920094,41.1989686084222
"POINT (-86.6025579864066 41.1977486644883)",IN793333,Bass Lake Fire (US 35),7225 US 35,Knox,46534, ,574-772-3388,1998,773,Added,{C2BF6FBE-F355-4D55-933E-41BDDA4DB514},-86.6025579864066,41.1977486644883
"POINT (-85.7913266077931 40.8987588808331)",IN793347,Urbana Volunteer Fire Department,55 N Washington St,Urbana,46990, , ,,773, ,{D88F57A9-7586-4DF8-98DA-49C95B9390EE},-85.7913266077931,40.8987588808331
"POINT (-85.8281764587318 40.6694289967383)",IN793348,Converse-Somerset Fire Department,9 First St,Somerset,46984, , ,,773, ,{FCA1162A-F07B-4949-BC4B-9B0FB2E26F52},-85.8281764587318,40.6694289967383
"POINT (-87.3862672767139 40.2730876116487)",IN793349,West Lebanon Fire Dept,207 N High St,West Lebanon,47991-0000, ,765-893-4411,1997,190, ,{A6764C90-4F51-4D17-BDF1-06EF6AB59735},-87.3862672767139,40.2730876116487
